Date,Hour,Redemption_Count,Sales_Count
2024-05-12,22-00-00,17,26
2024-05-12,23-00-00,7,5
2024-05-13,00-00-00,0,7
2024-05-13,02-00-00,0,1
2024-05-13,05-00-00,0,2
2024-05-13,06-00-00,19,7
2024-05-13,07-00-00,35,13
2024-05-13,08-00-00,59,39
2024-05-13,09-00-00,210,169
2024-05-13,10-00-00,139,130
2024-05-13,11-00-00,138,113
2024-05-13,12-00-00,163,168
2024-05-13,13-00-00,118,114
2024-05-13,14-00-00,126,108
2024-05-13,15-00-00,131,303
2024-05-13,16-00-00,122,114
2024-05-13,17-00-00,126,94
2024-05-13,18-00-00,129,113
2024-05-13,19-00-00,86,106
2024-05-13,20-00-00,68,59
2024-05-13,21-00-00,31,40
2024-05-13,22-00-00,13,49
2024-05-13,23-00-00,14,50
2024-05-14,00-00-00,0,3
2024-05-14,01-00-00,0,2
2024-05-14,02-00-00,0,3
2024-05-14,06-00-00,22,12
2024-05-14,07-00-00,37,22
2024-05-14,08-00-00,65,58
2024-05-14,09-00-00,76,50
2024-05-14,10-00-00,67,79
2024-05-14,11-00-00,123,117
2024-05-14,12-00-00,92,112
2024-05-14,13-00-00,145,142
2024-05-14,14-00-00,123,124
2024-05-14,15-00-00,172,177
2024-05-14,16-00-00,187,194
2024-05-14,17-00-00,174,145
2024-05-14,18-00-00,137,119
2024-05-14,19-00-00,143,119
2024-05-14,20-00-00,55,63
2024-05-14,21-00-00,31,28
2024-05-14,22-00-00,25,21
2024-05-14,23-00-00,19,15
2024-05-15,00-00-00,0,9
2024-05-15,04-00-00,0,4
2024-05-15,06-00-00,36,52
2024-05-15,07-00-00,34,22
2024-05-15,08-00-00,60,69
2024-05-15,09-00-00,115,75
2024-05-15,10-00-00,133,127
2024-05-15,11-00-00,216,196
2024-05-15,12-00-00,259,187
2024-05-15,13-00-00,205,207
2024-05-15,14-00-00,234,255
2024-05-15,15-00-00,234,468
2024-05-15,16-00-00,250,219
2024-05-15,17-00-00,144,155
2024-05-15,18-00-00,113,105
2024-05-15,19-00-00,100,102
2024-05-15,20-00-00,60,52
2024-05-15,21-00-00,50,88
2024-05-15,22-00-00,17,50
2024-05-15,23-00-00,10,24
2024-05-16,00-00-00,0,11
2024-05-16,01-00-00,0,8
2024-05-16,03-00-00,0,4
2024-05-16,04-00-00,0,1
2024-05-16,06-00-00,46,23
2024-05-16,07-00-00,29,10
2024-05-16,08-00-00,78,40
2024-05-16,09-00-00,75,118
2024-05-16,10-00-00,170,215
2024-05-16,11-00-00,270,240
2024-05-16,12-00-00,364,422
2024-05-16,13-00-00,351,349
2024-05-16,14-00-00,337,279
2024-05-16,15-00-00,330,339
2024-05-16,16-00-00,292,261
2024-05-16,17-00-00,287,295
2024-05-16,18-00-00,222,254
2024-05-16,19-00-00,198,189
2024-05-16,20-00-00,110,105
2024-05-16,21-00-00,62,77
2024-05-16,22-00-00,25,24
2024-05-16,23-00-00,19,25
2024-05-17,00-00-00,0,7
2024-05-17,04-00-00,0,2
2024-05-17,05-00-00,0,3
2024-05-17,06-00-00,7,58
2024-05-17,07-00-00,31,126
2024-05-17,08-00-00,52,56
2024-05-17,09-00-00,101,169
2024-05-17,10-00-00,167,153
2024-05-17,11-00-00,179,188
2024-05-17,12-00-00,173,191
2024-05-17,13-00-00,212,210
2024-05-17,14-00-00,674,694
2024-05-17,15-00-00,34,92
2024-05-17,16-00-00,81,145
2024-05-17,17-00-00,92,133
2024-05-17,18-00-00,91,182
2024-05-17,19-00-00,85,165
2024-05-17,20-00-00,36,167
2024-05-17,21-00-00,32,137
2024-05-17,22-00-00,25,164
2024-05-17,23-00-00,20,143
2024-05-18,00-00-00,0,72
2024-05-18,01-00-00,0,13
2024-05-18,02-00-00,0,7
2024-05-18,03-00-00,0,4
2024-05-18,05-00-00,0,2
2024-05-18,06-00-00,19,24
2024-05-18,07-00-00,17,59
2024-05-18,08-00-00,63,219
2024-05-18,09-00-00,424,470
2024-05-18,10-00-00,854,824
2024-05-18,11-00-00,1280,1171
2024-05-18,12-00-00,1235,1154
2024-05-18,13-00-00,1511,1382
2024-05-18,14-00-00,1146,1016
2024-05-18,15-00-00,1173,1081
2024-05-18,16-00-00,1055,940
2024-05-18,17-00-00,761,808
2024-05-18,18-00-00,560,626
2024-05-18,19-00-00,514,559
2024-05-18,20-00-00,270,385
2024-05-18,21-00-00,124,356
2024-05-18,22-00-00,33,235
2024-05-18,23-00-00,7,230
2024-05-19,00-00-00,0,203
2024-05-19,01-00-00,0,53
2024-05-19,02-00-00,0,18
2024-05-19,03-00-00,0,10
2024-05-19,04-00-00,0,13
2024-05-19,05-00-00,0,3
2024-05-19,06-00-00,8,35
2024-05-19,07-00-00,36,122
2024-05-19,08-00-00,131,377
2024-05-19,09-00-00,663,787
2024-05-19,10-00-00,1374,1172
2024-05-19,11-00-00,1713,1575
2024-05-19,12-00-00,1788,1704
2024-05-19,13-00-00,2056,1794
2024-05-19,14-00-00,2239,1868
2024-05-19,15-00-00,1878,1743
2024-05-19,16-00-00,1446,1268
2024-05-19,17-00-00,1261,1263
2024-05-19,18-00-00,819,887
2024-05-19,19-00-00,625,622
2024-05-19,20-00-00,272,457
2024-05-19,21-00-00,119,341
2024-05-19,22-00-00,63,269
2024-05-19,23-00-00,25,158
2024-05-20,00-00-00,0,57
2024-05-20,01-00-00,0,61
2024-05-20,02-00-00,0,20
2024-05-20,03-00-00,0,4
2024-05-20,04-00-00,0,7
2024-05-20,05-00-00,0,4
2024-05-20,06-00-00,26,83
2024-05-20,07-00-00,21,75
2024-05-20,08-00-00,180,364
2024-05-20,09-00-00,957,960
2024-05-20,10-00-00,1501,1260
2024-05-20,11-00-00,1927,1805
2024-05-20,12-00-00,1754,1665
2024-05-20,13-00-00,1950,1662
2024-05-20,14-00-00,2132,1797
2024-05-20,15-00-00,1554,1272
2024-05-20,16-00-00,1479,1363
2024-05-20,17-00-00,1044,975
2024-05-20,18-00-00,619,593
2024-05-20,19-00-00,360,297
2024-05-20,20-00-00,101,113
2024-05-20,21-00-00,49,52
2024-05-20,22-00-00,32,44
2024-05-20,23-00-00,21,55
2024-05-21,00-00-00,0,4
2024-05-21,01-00-00,0,2
2024-05-21,02-00-00,0,2
2024-05-21,05-00-00,0,4
2024-05-21,06-00-00,23,7
2024-05-21,07-00-00,37,18
2024-05-21,08-00-00,74,68
2024-05-21,09-00-00,130,168
2024-05-21,10-00-00,221,205
2024-05-21,11-00-00,354,366
2024-05-21,12-00-00,306,290
2024-05-21,13-00-00,325,341
2024-05-21,14-00-00,386,416
2024-05-21,15-00-00,361,345
2024-05-21,16-00-00,502,452
2024-05-21,17-00-00,249,216
2024-05-21,18-00-00,286,241
2024-05-21,19-00-00,199,184
2024-05-21,20-00-00,127,115
2024-05-21,21-00-00,51,76
2024-05-21,22-00-00,31,55
2024-05-21,23-00-00,12,35
2024-05-22,00-00-00,0,2
2024-05-22,01-00-00,0,3
2024-05-22,06-00-00,35,22
2024-05-22,07-00-00,42,21
2024-05-22,08-00-00,79,81
2024-05-22,09-00-00,93,170
2024-05-22,10-00-00,189,200
2024-05-22,11-00-00,358,336
2024-05-22,12-00-00,263,254
2024-05-22,13-00-00,223,230
2024-05-22,14-00-00,292,291
2024-05-22,15-00-00,189,219
2024-05-22,16-00-00,190,170
2024-05-22,17-00-00,170,194
2024-05-22,18-00-00,212,181
2024-05-22,19-00-00,173,191
2024-05-22,20-00-00,63,127
2024-05-22,21-00-00,45,72
2024-05-22,22-00-00,27,63
2024-05-22,23-00-00,4,27
2024-05-23,00-00-00,0,7
2024-05-23,01-00-00,0,2
2024-05-23,02-00-00,0,6
2024-05-23,04-00-00,0,1
2024-05-23,06-00-00,17,5
2024-05-23,07-00-00,49,34
2024-05-23,08-00-00,89,125
2024-05-23,09-00-00,131,197
2024-05-23,10-00-00,197,216
2024-05-23,11-00-00,383,388
2024-05-23,12-00-00,588,597
2024-05-23,13-00-00,440,425
2024-05-23,14-00-00,484,453
2024-05-23,15-00-00,422,442
2024-05-23,16-00-00,315,353
2024-05-23,17-00-00,265,261
2024-05-23,18-00-00,279,260
2024-05-23,19-00-00,169,181
2024-05-23,20-00-00,118,174
2024-05-23,21-00-00,46,70
2024-05-23,22-00-00,21,47
2024-05-23,23-00-00,17,19
2024-05-24,00-00-00,0,11
2024-05-24,01-00-00,0,10
2024-05-24,02-00-00,0,7
2024-05-24,03-00-00,0,4
2024-05-24,04-00-00,0,1
2024-05-24,05-00-00,0,3
2024-05-24,06-00-00,32,26
2024-05-24,07-00-00,45,46
2024-05-24,08-00-00,109,137
2024-05-24,09-00-00,175,580
2024-05-24,10-00-00,322,361
2024-05-24,11-00-00,433,468
2024-05-24,12-00-00,548,546
2024-05-24,13-00-00,597,612
2024-05-24,14-00-00,552,556
2024-05-24,15-00-00,515,515
2024-05-24,16-00-00,521,604
2024-05-24,17-00-00,349,371
2024-05-24,18-00-00,370,361
2024-05-24,19-00-00,461,412
2024-05-24,20-00-00,134,144
2024-05-24,21-00-00,83,122
2024-05-24,22-00-00,30,110
2024-05-24,23-00-00,15,90
2024-05-25,00-00-00,0,39
2024-05-25,01-00-00,0,10
2024-05-25,02-00-00,0,5
2024-05-25,03-00-00,0,4
2024-05-25,05-00-00,0,11
2024-05-25,06-00-00,16,28
2024-05-25,07-00-00,59,75
2024-05-25,08-00-00,110,172
2024-05-25,09-00-00,140,129
2024-05-25,10-00-00,210,183
2024-05-25,11-00-00,251,191
2024-05-25,12-00-00,175,155
2024-05-25,13-00-00,178,160
2024-05-25,14-00-00,368,344
2024-05-25,15-00-00,509,527
2024-05-25,16-00-00,554,481
2024-05-25,17-00-00,578,512
2024-05-25,18-00-00,456,393
2024-05-25,19-00-00,341,326
2024-05-25,20-00-00,184,165
2024-05-25,21-00-00,117,105
2024-05-25,22-00-00,33,25
2024-05-25,23-00-00,25,21
2024-05-26,06-00-00,19,15
2024-05-26,07-00-00,107,94
2024-05-26,08-00-00,114,104
2024-05-26,09-00-00,557,527
2024-05-26,10-00-00,922,783
2024-05-26,11-00-00,1264,1584
2024-05-26,12-00-00,1631,1866
2024-05-26,13-00-00,1465,1379
2024-05-26,14-00-00,1779,1522
2024-05-26,15-00-00,1423,1329
2024-05-26,16-00-00,1321,1183
2024-05-26,17-00-00,808,718
2024-05-26,18-00-00,606,557
2024-05-26,19-00-00,357,295
2024-05-26,20-00-00,131,141
2024-05-26,21-00-00,81,59
2024-05-26,22-00-00,6,25
2024-05-26,23-00-00,16,48
2024-05-27,02-00-00,0,5
2024-05-27,03-00-00,0,2
2024-05-27,05-00-00,0,2
2024-05-27,06-00-00,22,8
2024-05-27,07-00-00,26,11
2024-05-27,08-00-00,54,38
2024-05-27,09-00-00,46,35
2024-05-27,10-00-00,226,222
2024-05-27,11-00-00,35,105
2024-05-27,12-00-00,31,25
2024-05-27,13-00-00,46,67
2024-05-27,14-00-00,144,160
2024-05-27,15-00-00,296,325
2024-05-27,16-00-00,255,230
2024-05-27,17-00-00,280,308
2024-05-27,18-00-00,204,180
2024-05-27,19-00-00,165,211
2024-05-27,20-00-00,78,72
2024-05-27,21-00-00,45,231
2024-05-27,22-00-00,16,131
2024-05-27,23-00-00,7,18
2024-05-28,00-00-00,0,8
2024-05-28,01-00-00,0,2
2024-05-28,02-00-00,0,2
2024-05-28,06-00-00,34,19
2024-05-28,07-00-00,35,16
2024-05-28,08-00-00,72,185
2024-05-28,09-00-00,54,62
2024-05-28,10-00-00,117,168
2024-05-28,11-00-00,115,133
2024-05-28,12-00-00,133,128
2024-05-28,13-00-00,148,162
2024-05-28,14-00-00,129,480
2024-05-28,15-00-00,156,108
2024-05-28,16-00-00,323,416
2024-05-28,17-00-00,81,137
2024-05-28,18-00-00,147,167
2024-05-28,19-00-00,51,33
2024-05-28,20-00-00,52,66
2024-05-28,21-00-00,34,40
2024-05-28,22-00-00,42,60
2024-05-28,23-00-00,15,29
2024-05-29,00-00-00,0,11
2024-05-29,02-00-00,0,1
2024-05-29,03-00-00,0,1
2024-05-29,05-00-00,0,1
2024-05-29,06-00-00,38,39
2024-05-29,07-00-00,40,29
2024-05-29,08-00-00,88,48
2024-05-29,09-00-00,212,291
2024-05-29,10-00-00,299,218
2024-05-29,11-00-00,376,347
2024-05-29,12-00-00,408,352
2024-05-29,13-00-00,544,541
2024-05-29,14-00-00,350,314
2024-05-29,15-00-00,315,306
2024-05-29,16-00-00,417,406
2024-05-29,17-00-00,234,246
2024-05-29,18-00-00,424,393
2024-05-29,19-00-00,228,233
2024-05-29,20-00-00,115,112
2024-05-29,21-00-00,60,109
2024-05-29,22-00-00,26,40
2024-05-29,23-00-00,21,53
2024-05-30,00-00-00,0,14
2024-05-30,01-00-00,0,6
2024-05-30,03-00-00,0,5
2024-05-30,06-00-00,24,14
2024-05-30,07-00-00,41,32
2024-05-30,08-00-00,98,75
2024-05-30,09-00-00,191,129
2024-05-30,10-00-00,363,273
2024-05-30,11-00-00,382,378
2024-05-30,12-00-00,447,429
2024-05-30,13-00-00,358,319
2024-05-30,14-00-00,494,468
2024-05-30,15-00-00,379,384
2024-05-30,16-00-00,324,381
2024-05-30,17-00-00,232,224
2024-05-30,18-00-00,249,250
2024-05-30,19-00-00,239,211
2024-05-30,20-00-00,122,107
2024-05-30,21-00-00,63,81
2024-05-30,22-00-00,24,106
2024-05-30,23-00-00,21,43
2024-05-31,00-00-00,0,20
2024-05-31,01-00-00,0,7
2024-05-31,02-00-00,0,2
2024-05-31,05-00-00,0,4
2024-05-31,06-00-00,24,25
2024-05-31,07-00-00,36,28
2024-05-31,08-00-00,95,121
2024-05-31,09-00-00,157,178
2024-05-31,10-00-00,326,322
2024-05-31,11-00-00,476,491
2024-05-31,12-00-00,526,510
2024-05-31,13-00-00,556,522
2024-05-31,14-00-00,540,606
2024-05-31,15-00-00,679,660
2024-05-31,16-00-00,455,482
2024-05-31,17-00-00,319,379
2024-05-31,18-00-00,372,393
2024-05-31,19-00-00,197,238
2024-05-31,20-00-00,181,238
2024-05-31,21-00-00,50,212
2024-05-31,22-00-00,42,242
2024-05-31,23-00-00,21,111
2024-06-01,00-00-00,0,81
2024-06-01,01-00-00,0,30
2024-06-01,02-00-00,0,9
2024-06-01,05-00-00,0,11
2024-06-01,06-00-00,14,36
2024-06-01,07-00-00,20,117
2024-06-01,08-00-00,129,255
2024-06-01,09-00-00,517,609
2024-06-01,10-00-00,962,875
2024-06-01,11-00-00,1164,1057
2024-06-01,12-00-00,1413,1199
2024-06-01,13-00-00,1466,1146
2024-06-01,14-00-00,1444,1253
2024-06-01,15-00-00,1196,1072
2024-06-01,16-00-00,1211,997
2024-06-01,17-00-00,677,642
2024-06-01,18-00-00,555,571
2024-06-01,19-00-00,364,344
2024-06-01,20-00-00,194,211
2024-06-01,21-00-00,77,136
2024-06-01,22-00-00,44,84
2024-06-01,23-00-00,21,64
2024-06-02,00-00-00,0,64
2024-06-02,01-00-00,0,2
2024-06-02,02-00-00,0,2
2024-06-02,03-00-00,0,2
2024-06-02,05-00-00,0,4
2024-06-02,06-00-00,0,11
2024-06-02,07-00-00,15,31
2024-06-02,08-00-00,30,39
2024-06-02,09-00-00,185,158
2024-06-02,10-00-00,225,167
2024-06-02,11-00-00,241,180
2024-06-02,12-00-00,277,246
2024-06-02,13-00-00,351,348
2024-06-02,14-00-00,539,482
2024-06-02,15-00-00,457,429
2024-06-02,16-00-00,355,323
2024-06-02,17-00-00,257,243
2024-06-02,18-00-00,269,287
2024-06-02,19-00-00,116,128
2024-06-02,20-00-00,145,89
2024-06-02,21-00-00,33,101
2024-06-02,22-00-00,15,37
2024-06-02,23-00-00,1,11
2024-06-03,00-00-00,0,23
2024-06-03,01-00-00,0,5
2024-06-03,02-00-00,0,1
2024-06-03,04-00-00,0,9
2024-06-03,05-00-00,0,3
2024-06-03,06-00-00,19,20
2024-06-03,07-00-00,39,69
2024-06-03,08-00-00,221,252
2024-06-03,09-00-00,125,159
2024-06-03,10-00-00,330,274
2024-06-03,11-00-00,535,538
2024-06-03,12-00-00,376,350
2024-06-03,13-00-00,488,478
2024-06-03,14-00-00,570,628
2024-06-03,15-00-00,411,450
2024-06-03,16-00-00,429,410
2024-06-03,17-00-00,266,392
2024-06-03,18-00-00,280,302
2024-06-03,19-00-00,196,201
2024-06-03,20-00-00,145,130
2024-06-03,21-00-00,45,55
2024-06-03,22-00-00,37,83
2024-06-03,23-00-00,14,36
2024-06-04,00-00-00,0,15
2024-06-04,01-00-00,0,1
2024-06-04,02-00-00,0,3
2024-06-04,05-00-00,0,9
2024-06-04,06-00-00,17,18
2024-06-04,07-00-00,63,38
2024-06-04,08-00-00,86,70
2024-06-04,09-00-00,166,141
2024-06-04,10-00-00,383,473
2024-06-04,11-00-00,470,413
2024-06-04,12-00-00,540,551
2024-06-04,13-00-00,461,544
2024-06-04,14-00-00,401,385
2024-06-04,15-00-00,435,411
2024-06-04,16-00-00,319,341
2024-06-04,17-00-00,325,252
2024-06-04,18-00-00,346,286
2024-06-04,19-00-00,239,249
2024-06-04,20-00-00,149,231
2024-06-04,21-00-00,58,71
2024-06-04,22-00-00,27,42
2024-06-04,23-00-00,25,98
2024-06-05,00-00-00,0,7
2024-06-05,01-00-00,0,2
2024-06-05,02-00-00,0,8
2024-06-05,03-00-00,0,2
2024-06-05,06-00-00,36,80
2024-06-05,07-00-00,48,69
2024-06-05,08-00-00,142,69
2024-06-05,09-00-00,394,137
2024-06-05,10-00-00,597,295
2024-06-05,11-00-00,285,259
2024-06-05,12-00-00,335,351
2024-06-05,13-00-00,346,368
2024-06-05,14-00-00,267,323
2024-06-05,15-00-00,247,218
2024-06-05,16-00-00,241,268
2024-06-05,17-00-00,401,373
2024-06-05,18-00-00,242,202
2024-06-05,19-00-00,72,76
2024-06-05,20-00-00,95,103
2024-06-05,21-00-00,70,91
2024-06-05,22-00-00,14,43
2024-06-05,23-00-00,6,18
2024-06-06,00-00-00,0,10
2024-06-06,02-00-00,0,1
2024-06-06,03-00-00,0,1
2024-06-06,04-00-00,0,11
2024-06-06,06-00-00,43,30
2024-06-06,07-00-00,43,19
2024-06-06,08-00-00,79,231
2024-06-06,09-00-00,125,128
2024-06-06,10-00-00,281,283
2024-06-06,11-00-00,387,336
2024-06-06,12-00-00,324,326
2024-06-06,13-00-00,400,548
2024-06-06,14-00-00,413,533
2024-06-06,15-00-00,415,487
2024-06-06,16-00-00,350,367
2024-06-06,17-00-00,357,371
2024-06-06,18-00-00,351,298
2024-06-06,19-00-00,261,253
2024-06-06,20-00-00,138,140
2024-06-06,21-00-00,56,174
2024-06-06,22-00-00,25,39
2024-06-06,23-00-00,27,74
2024-06-07,00-00-00,0,10
2024-06-07,01-00-00,0,12
2024-06-07,02-00-00,0,1
2024-06-07,04-00-00,0,2
2024-06-07,05-00-00,0,4
2024-06-07,06-00-00,14,17
2024-06-07,07-00-00,33,33
2024-06-07,08-00-00,54,83
2024-06-07,09-00-00,207,231
2024-06-07,10-00-00,394,268
2024-06-07,11-00-00,309,282
2024-06-07,12-00-00,241,170
2024-06-07,13-00-00,150,240
2024-06-07,14-00-00,178,253
2024-06-07,15-00-00,143,234
2024-06-07,16-00-00,168,499
2024-06-07,17-00-00,240,252
2024-06-07,18-00-00,202,212
2024-06-07,19-00-00,182,194
2024-06-07,20-00-00,85,145
2024-06-07,21-00-00,36,148
2024-06-07,22-00-00,16,96
2024-06-07,23-00-00,12,102
2024-06-08,00-00-00,0,44
2024-06-08,01-00-00,0,19
2024-06-08,02-00-00,0,17
2024-06-08,03-00-00,0,4
2024-06-08,04-00-00,0,2
2024-06-08,05-00-00,0,2
2024-06-08,06-00-00,5,19
2024-06-08,07-00-00,45,217
2024-06-08,08-00-00,120,204
2024-06-08,09-00-00,610,605
2024-06-08,10-00-00,941,954
2024-06-08,11-00-00,1289,1015
2024-06-08,12-00-00,1231,1088
2024-06-08,13-00-00,1260,1170
2024-06-08,14-00-00,1164,1058
2024-06-08,15-00-00,1075,914
2024-06-08,16-00-00,915,803
2024-06-08,17-00-00,465,437
2024-06-08,18-00-00,378,326
2024-06-08,19-00-00,143,152
2024-06-08,20-00-00,38,57
2024-06-08,21-00-00,68,114
2024-06-08,22-00-00,17,72
2024-06-08,23-00-00,17,37
2024-06-09,00-00-00,0,22
2024-06-09,02-00-00,0,1
2024-06-09,06-00-00,10,21
2024-06-09,07-00-00,17,34
2024-06-09,08-00-00,65,184
2024-06-09,09-00-00,387,335
2024-06-09,10-00-00,457,415
2024-06-09,11-00-00,516,419
2024-06-09,12-00-00,605,480
2024-06-09,13-00-00,519,492
2024-06-09,14-00-00,418,373
2024-06-09,15-00-00,259,361
2024-06-09,16-00-00,300,360
2024-06-09,17-00-00,315,378
2024-06-09,18-00-00,227,213
2024-06-09,19-00-00,154,163
2024-06-09,20-00-00,134,125
2024-06-09,21-00-00,58,75
2024-06-09,22-00-00,39,67
2024-06-09,23-00-00,15,68
2024-06-10,00-00-00,0,10
2024-06-10,01-00-00,0,2
2024-06-10,06-00-00,25,16
2024-06-10,07-00-00,30,130
2024-06-10,08-00-00,93,180
2024-06-10,09-00-00,358,371
2024-06-10,10-00-00,504,546
2024-06-10,11-00-00,401,408
2024-06-10,12-00-00,412,356
2024-06-10,13-00-00,281,278
2024-06-10,14-00-00,310,381
2024-06-10,15-00-00,294,444
2024-06-10,16-00-00,316,309
2024-06-10,17-00-00,197,177
2024-06-10,18-00-00,160,141
2024-06-10,19-00-00,127,133
2024-06-10,20-00-00,55,76
2024-06-10,21-00-00,33,46
2024-06-10,22-00-00,38,43
2024-06-10,23-00-00,6,25
2024-06-11,00-00-00,0,3
2024-06-11,01-00-00,0,11
2024-06-11,03-00-00,0,3
2024-06-11,04-00-00,0,2
2024-06-11,06-00-00,22,16
2024-06-11,07-00-00,32,18
2024-06-11,08-00-00,102,87
2024-06-11,09-00-00,295,154
2024-06-11,10-00-00,560,448
2024-06-11,11-00-00,329,288
2024-06-11,12-00-00,401,404
2024-06-11,13-00-00,338,377
2024-06-11,14-00-00,322,369
2024-06-11,15-00-00,360,378
2024-06-11,16-00-00,336,526
2024-06-11,17-00-00,274,333
2024-06-11,18-00-00,329,368
2024-06-11,19-00-00,158,142
2024-06-11,20-00-00,77,105
2024-06-11,21-00-00,46,140
2024-06-11,22-00-00,36,90
2024-06-11,23-00-00,22,125
2024-06-12,00-00-00,0,8
2024-06-12,01-00-00,0,6
2024-06-12,02-00-00,0,2
2024-06-12,04-00-00,0,4
2024-06-12,05-00-00,0,7
2024-06-12,06-00-00,34,25
2024-06-12,07-00-00,51,75
2024-06-12,08-00-00,81,71
2024-06-12,09-00-00,255,320
2024-06-12,10-00-00,398,458
2024-06-12,11-00-00,762,543
2024-06-12,12-00-00,1051,544
2024-06-12,13-00-00,728,665
2024-06-12,14-00-00,596,537
2024-06-12,15-00-00,392,399
2024-06-12,16-00-00,352,353
2024-06-12,17-00-00,282,537
2024-06-12,18-00-00,274,310
2024-06-12,19-00-00,212,228
2024-06-12,20-00-00,85,110
2024-06-12,21-00-00,54,122
2024-06-12,22-00-00,37,110
2024-06-12,23-00-00,9,68
2024-06-13,00-00-00,0,27
2024-06-13,01-00-00,0,4
2024-06-13,02-00-00,0,2
2024-06-13,03-00-00,0,6
2024-06-13,04-00-00,0,5
2024-06-13,05-00-00,0,1
2024-06-13,06-00-00,30,21
2024-06-13,07-00-00,45,80
2024-06-13,08-00-00,86,186
2024-06-13,09-00-00,339,358
2024-06-13,10-00-00,687,753
2024-06-13,11-00-00,564,596
2024-06-13,12-00-00,654,508
2024-06-13,13-00-00,611,536
2024-06-13,14-00-00,499,508
2024-06-13,15-00-00,369,368
2024-06-13,16-00-00,309,403
2024-06-13,17-00-00,363,367
2024-06-13,18-00-00,314,327
2024-06-13,19-00-00,182,244
2024-06-13,20-00-00,168,212
2024-06-13,21-00-00,42,263
2024-06-13,22-00-00,41,205
2024-06-13,23-00-00,21,83
2024-06-14,00-00-00,0,196
2024-06-14,01-00-00,0,19
2024-06-14,02-00-00,0,7
2024-06-14,04-00-00,0,3
2024-06-14,05-00-00,0,14
2024-06-14,06-00-00,14,18
2024-06-14,07-00-00,53,87
2024-06-14,08-00-00,124,178
2024-06-14,09-00-00,237,377
2024-06-14,10-00-00,657,562
2024-06-14,11-00-00,604,835
2024-06-14,12-00-00,840,749
2024-06-14,13-00-00,736,715
2024-06-14,14-00-00,617,669
2024-06-14,15-00-00,541,591
2024-06-14,16-00-00,467,715
2024-06-14,17-00-00,420,549
2024-06-14,18-00-00,291,414
2024-06-14,19-00-00,296,450
2024-06-14,20-00-00,265,397
2024-06-14,21-00-00,84,557
2024-06-14,22-00-00,49,503
2024-06-14,23-00-00,16,378
2024-06-15,00-00-00,0,163
2024-06-15,01-00-00,0,89
2024-06-15,02-00-00,0,27
2024-06-15,03-00-00,0,16
2024-06-15,04-00-00,0,5
2024-06-15,05-00-00,0,10
2024-06-15,06-00-00,317,91
2024-06-15,07-00-00,705,359
2024-06-15,08-00-00,1002,526
2024-06-15,09-00-00,1221,824
2024-06-15,10-00-00,1670,1189
2024-06-15,11-00-00,1683,1355
2024-06-15,12-00-00,1889,1628
2024-06-15,13-00-00,1790,1512
2024-06-15,14-00-00,1766,1390
2024-06-15,15-00-00,1432,1269
2024-06-15,16-00-00,1212,1041
2024-06-15,17-00-00,815,905
2024-06-15,18-00-00,614,678
2024-06-15,19-00-00,465,548
2024-06-15,20-00-00,254,290
2024-06-15,21-00-00,81,263
2024-06-15,22-00-00,38,256
2024-06-15,23-00-00,13,261
2024-06-16,00-00-00,0,118
2024-06-16,01-00-00,0,103
2024-06-16,02-00-00,0,32
2024-06-16,03-00-00,0,5
2024-06-16,04-00-00,0,14
2024-06-16,05-00-00,0,67
2024-06-16,06-00-00,271,93
2024-06-16,07-00-00,614,289
2024-06-16,08-00-00,709,425
2024-06-16,09-00-00,994,697
2024-06-16,10-00-00,1422,1014
2024-06-16,11-00-00,1295,1173
2024-06-16,12-00-00,1507,1278
2024-06-16,13-00-00,1399,1170
2024-06-16,14-00-00,1402,1260
2024-06-16,15-00-00,1325,1120
2024-06-16,16-00-00,882,824
2024-06-16,17-00-00,674,585
2024-06-16,18-00-00,440,421
2024-06-16,19-00-00,321,287
2024-06-16,20-00-00,133,179
2024-06-16,21-00-00,40,89
2024-06-16,22-00-00,26,55
2024-06-16,23-00-00,7,51
2024-06-17,00-00-00,0,14
2024-06-17,01-00-00,0,7
2024-06-17,02-00-00,0,4
2024-06-17,04-00-00,0,19
2024-06-17,05-00-00,0,5
2024-06-17,06-00-00,23,13
2024-06-17,07-00-00,36,36
2024-06-17,08-00-00,86,111
2024-06-17,09-00-00,301,230
2024-06-17,10-00-00,663,602
2024-06-17,11-00-00,702,635
2024-06-17,12-00-00,1001,880
2024-06-17,13-00-00,793,820
2024-06-17,14-00-00,779,761
2024-06-17,15-00-00,751,649
2024-06-17,16-00-00,906,952
2024-06-17,17-00-00,482,489
2024-06-17,18-00-00,355,360
2024-06-17,19-00-00,275,234
2024-06-17,20-00-00,128,150
2024-06-17,21-00-00,104,133
2024-06-17,22-00-00,26,84
2024-06-17,23-00-00,14,43
2024-06-18,00-00-00,0,40
2024-06-18,01-00-00,0,16
2024-06-18,03-00-00,0,1
2024-06-18,04-00-00,0,1
2024-06-18,05-00-00,0,4
2024-06-18,06-00-00,25,15
2024-06-18,07-00-00,35,50
2024-06-18,08-00-00,81,119
2024-06-18,09-00-00,212,130
2024-06-18,10-00-00,472,307
2024-06-18,11-00-00,966,815
2024-06-18,12-00-00,557,612
2024-06-18,13-00-00,563,563
2024-06-18,14-00-00,460,573
2024-06-18,15-00-00,784,714
2024-06-18,16-00-00,455,392
2024-06-18,17-00-00,336,345
2024-06-18,18-00-00,305,331
